Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
3614,Cognitive Science (MSc),Osnabrück University,osnabrück,English,4 Semesters,,"<p>Applicants With A Bachelor&#39;s Degree (or Equivalent) From A German University:</p>

<ul>
	<li>15 July (winter Semester)</li>
	<li>15 January (summer Semester) Directly To Osnabr&uuml;ck University</li>
</ul>

<p>Applicants With International Degrees (application Via Uni-Assist):</p>

<ul>
	<li>15 June (winter Semester)</li>
	<li>15 January (summer Semester)</li>
</ul>

<p>(For Details On The Application Procedure, Please Consult Our <a Href=""https://www.uni-Osnabrueck.de/en/prospective-Students/international-Prospective-Students/application/"">website</a>.)</p>",TRUE,Hybrid,Null,Computer Science,"3,4,5,9,10,11,13,15",osnabrück,Bielefeld,60–70 (1 transfer),1,43.43,osnabrück,43
3614,Cognitive Science (MSc),Osnabrück University,osnabrück,English,4 Semesters,,"<p>Applicants With A Bachelor&#39;s Degree (or Equivalent) From A German University:</p>

<ul>
	<li>15 July (winter Semester)</li>
	<li>15 January (summer Semester) Directly To Osnabr&uuml;ck University</li>
</ul>

<p>Applicants With International Degrees (application Via Uni-Assist):</p>

<ul>
	<li>15 June (winter Semester)</li>
	<li>15 January (summer Semester)</li>
</ul>

<p>(For Details On The Application Procedure, Please Consult Our <a Href=""https://www.uni-Osnabrueck.de/en/prospective-Students/international-Prospective-Students/application/"">website</a>.)</p>",TRUE,Hybrid,Null,Computer Science,"3,4,5,9,10,11,13,15",osnabrück,Steinfurt,50–60 (1 transfer),1,48.78,osnabrück,43
4653,MSc In Data Engineering,Constructor University,bremen,English,4 Semesters,"10,000","<ul>
	<li><strong>Application Due By 1 June For International Students</strong> (for Those Who Require A Visa To Enter And Study In Germany)</li>
</ul>

<ul>
	<li><strong>Application Due By 15 July For EU/EEA Citizens And Citizens Of The Following Countries:</strong> United States Of America (including The US Virgin Islands, American Samoa, Guam, Puerto Rico, And The Northern Mariana Islands), Andorra, Australia (including The Cocos [Keeling] Islands, Norfolk Island, Christmas Island), Brazil, Canada, El Salvador, Honduras, Israel, Japan, Monaco, New Zealand (including The Cook Islands, Niue, And Tokelau), San Marino, Republic Of South Korea, And Switzerland</li>
</ul>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Bremerhaven,35–45,1,54.86,bremen,268
4653,MSc In Data Engineering,Constructor University,bremen,English,4 Semesters,"10,000","<ul>
	<li><strong>Application Due By 1 June For International Students</strong> (for Those Who Require A Visa To Enter And Study In Germany)</li>
</ul>

<ul>
	<li><strong>Application Due By 15 July For EU/EEA Citizens And Citizens Of The Following Countries:</strong> United States Of America (including The US Virgin Islands, American Samoa, Guam, Puerto Rico, And The Northern Mariana Islands), Andorra, Australia (including The Cocos [Keeling] Islands, Norfolk Island, Christmas Island), Brazil, Canada, El Salvador, Honduras, Israel, Japan, Monaco, New Zealand (including The Cook Islands, Niue, And Tokelau), San Marino, Republic Of South Korea, And Switzerland</li>
</ul>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Oldenburg,27–32,3,40.3,bremen,268
4653,MSc In Data Engineering,Constructor University,bremen,English,4 Semesters,"10,000","<ul>
	<li><strong>Application Due By 1 June For International Students</strong> (for Those Who Require A Visa To Enter And Study In Germany)</li>
</ul>

<ul>
	<li><strong>Application Due By 15 July For EU/EEA Citizens And Citizens Of The Following Countries:</strong> United States Of America (including The US Virgin Islands, American Samoa, Guam, Puerto Rico, And The Northern Mariana Islands), Andorra, Australia (including The Cocos [Keeling] Islands, Norfolk Island, Christmas Island), Brazil, Canada, El Salvador, Honduras, Israel, Japan, Monaco, New Zealand (including The Cook Islands, Niue, And Tokelau), San Marino, Republic Of South Korea, And Switzerland</li>
</ul>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Elsfleth,20–25,1,29.41,bremen,268
7784,MSc AI Engineering,University Of Passau,passau,English,4 Semesters,,"<p>The Application Round For The April Intake Starts In Mid-November Of The Previous Year. For The October Intake, The Application Round Starts In Early April. As The Application Deadlines Can Currently Change On Short Notice, We Ask That You Check <a Href=""http://www.uni-Passau.de/en/apply/?pk_campaign=DAADIPG"">our Application Pages</a> Closer To The Time For The Specific Dates (and What Documents You Need To Submit).</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Visa Matters | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,passau,Deggendorf,37–55,1,40.95,passau,7
7784,MSc AI Engineering,University Of Passau,passau,English,4 Semesters,,"<p>The Application Round For The April Intake Starts In Mid-November Of The Previous Year. For The October Intake, The Application Round Starts In Early April. As The Application Deadlines Can Currently Change On Short Notice, We Ask That You Check <a Href=""http://www.uni-Passau.de/en/apply/?pk_campaign=DAADIPG"">our Application Pages</a> Closer To The Time For The Specific Dates (and What Documents You Need To Submit).</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Visa Matters | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,passau,Pfarrkirchen,80–85,1,41.74,passau,7
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Bingen am Rhein,59,1,56.7,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Heidelberg,34,2,52.94,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Friedberg (Hessen),60–70,1,50.39,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Frankfurt am Main,20–30,2,25.08,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Mannheim,30–40,2,46.48,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Bad Homburg vor der Höhe,60–70,1,38.21,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Dieburg,10–15,2,11.78,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Mainz,40–50,1,31.4,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Idstein,90–100,0.5,47.28,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Worms,50–60,1,36.16,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Aschaffenburg,40–50,1,34.71,darmstadt,102
4258,MSc Artificial Intelligence And Machine Learning,Technical University Of Darmstadt,darmstadt,English,4 Semesters,,"<ul>
	<li><strong>15 July For The Following Winter Semester</strong></li>
	<li><strong>15 January For The Following Summer Semester</strong></li>
</ul>

<p><strong>Dates For The Entrance Exam:</strong></p>

<ul>
	<li>August Or&nbsp;September For The Subsequent Winter Semester</li>
	<li>February Or March For The Subsequent Summer Semester</li>
</ul>

<p><strong>Deadlines For The Submission Of External Test Results:</strong></p>

<ul>
	<li>August For The Following Winter Semester</li>
	<li>February For The Following Summer Semester</li>
</ul>",FALSE,,Null,Computer Science,,darmstadt,Wiesbaden,50–60,1,37.94,darmstadt,102
9737,MSc In Machine Learning & Data Analytics,Aalen University,aalen,English,3 Semesters,"1,500","<p>15 June (winter Semester)<br />
15 December (summer Semester)</p>",FALSE,,Welcome Event | Buddy Programme | Accompanying Programme | Help With Finding Accommodation,Computer Science,,aalen,Ulm,49–80,1,49.4,aalen,11
9737,MSc In Machine Learning & Data Analytics,Aalen University,aalen,English,3 Semesters,"1,500","<p>15 June (winter Semester)<br />
15 December (summer Semester)</p>",FALSE,,Welcome Event | Buddy Programme | Accompanying Programme | Help With Finding Accommodation,Computer Science,,aalen,Neu-Ulm,57–113 (with transfer),1,49.65,aalen,11
9737,MSc In Machine Learning & Data Analytics,Aalen University,aalen,English,3 Semesters,"1,500","<p>15 June (winter Semester)<br />
15 December (summer Semester)</p>",FALSE,,Welcome Event | Buddy Programme | Accompanying Programme | Help With Finding Accommodation,Computer Science,,aalen,Esslingen am Neckar,60–90 (with transfer),1,58.69,aalen,11
9737,MSc In Machine Learning & Data Analytics,Aalen University,aalen,English,3 Semesters,"1,500","<p>15 June (winter Semester)<br />
15 December (summer Semester)</p>",FALSE,,Welcome Event | Buddy Programme | Accompanying Programme | Help With Finding Accommodation,Computer Science,,aalen,Feuchtwangen,60–80 (with transfer),1,40.66,aalen,11
9737,MSc In Machine Learning & Data Analytics,Aalen University,aalen,English,3 Semesters,"1,500","<p>15 June (winter Semester)<br />
15 December (summer Semester)</p>",FALSE,,Welcome Event | Buddy Programme | Accompanying Programme | Help With Finding Accommodation,Computer Science,,aalen,Geislingen an der Steige,50–70 (with transfer),1,30.49,aalen,11
3667,Software Engineering For Industrial Applications (MEng),Hof University Of Applied Sciences,hof,English,4 Semesters,"3,300","<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Periods:</p>

<ul>
	<li>5 November &ndash; 30 November For The Following Summer Semester</li>
	<li>15 April &ndash; 31 May For The Following Winter Semester</li>
</ul>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Bayreuth,50–74,1,48.74,hof,15
3667,Software Engineering For Industrial Applications (MEng),Hof University Of Applied Sciences,hof,English,4 Semesters,"3,300","<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Periods:</p>

<ul>
	<li>5 November &ndash; 30 November For The Following Summer Semester</li>
	<li>15 April &ndash; 31 May For The Following Winter Semester</li>
</ul>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Kronach,55–75,1,43.04,hof,15
3667,Software Engineering For Industrial Applications (MEng),Hof University Of Applied Sciences,hof,English,4 Semesters,"3,300","<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Periods:</p>

<ul>
	<li>5 November &ndash; 30 November For The Following Summer Semester</li>
	<li>15 April &ndash; 31 May For The Following Winter Semester</li>
</ul>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Kulmbach,60–80,1,41.59,hof,15
8382,Internet Of Things (IoT) And Smart Systems,Westsächsische Hochschule Zwickau - University Of Applied Sciences Zwickau,zwickau,English,4 Semesters,,"<p><a Href=""https://www.fh-Zwickau.de/english/study/incomings/application/international-Full-Time-Study/?L=1"">https://www.fh-Zwickau.de/english/study/incomings/application/international-Full-Time-Study/</a></p>",FALSE,,Welcome Event | Tutors | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation | Support With Registration Procedures | Visa Matters,Computer Science,,zwickau,Chemnitz,31,2,32.54,zwickau,31
9198,MSc In Applied Health Informatics & Digital Medicine,RWTH Aachen University,aachen,English,4 Semesters,"6,650",<p><strong>15 July</strong></p>,TRUE,Hybrid,Welcome Event,Computer Science,9,aachen,Mönchengladbach,49,11,52.68,,
9198,MSc In Applied Health Informatics & Digital Medicine,RWTH Aachen University,aachen,English,4 Semesters,"6,650",<p><strong>15 July</strong></p>,TRUE,Hybrid,Welcome Event,Computer Science,9,aachen,Jülich,45–51,1,25.38,,
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Darmstadt,45–50,1,52.94,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Heilbronn,60–70,1,48.33,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Mannheim,15–20,2,18.73,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Karlsruhe,50–60,1,49.54,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Dieburg,60–70,1,54.97,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Landau in der Pfalz,60–70,1,48.42,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Pforzheim,90–100,1,57.66,heidelberg,78
4343,Information Technology (MEng),SRH Universities,heidelberg,English,3 Semesters,"6,450","<p>There Are <strong>no Application Deadlines</strong>, So You Can Apply At Any Time Until All Of The Places In The Programme Have Been Taken.</p>",FALSE,,Welcome Event | Tutors | Visa Matters | Buddy Programme | Accompanying Programme | Specialist Counselling,Computer Science,,heidelberg,Worms,40–50,1,34.41,heidelberg,78
7054,Business Intelligence And Data Analytics,University Of Applied Sciences Emden/Leer,emden,English,3 Semesters,"5,980","<p><strong>For The Winter Semester (September To January)</strong></p>

<p>Non-EU Bachelor&#39;s Degree Applicants: 1 February To 30 April<br />
EU Bachelor&#39;s Degree Applicants: 1 May To 15 July</p>

<p><strong>For The Summer Semester (March To July)</strong></p>

<p>Non-EU Bachelor&#39;s Degree Applicants: 1 June To 30 September<br />
EU Bachelor&#39;s Degree Applicants: 1 December To 15 January</p>

<p>Applicants Originating From These Countries Have To Hand In The Original Certificate Of The Academic  Assessment Office Issued By German Embassy (&ldquo;Akademische Pr&uuml;fstelle&rdquo;) Additionally. Your Application Cannot Be Processed Without This Certificate. Further Information You May Find Here:</p>

<ul>
	<li>Akademische Pr&uuml;fstelle Des Kulturreferates Der Deutschen Botschaft Peking (APS)/ac Ademic Assessment Office Issued By German Embassy Peking/ Beijing: <a Href=""https://www.aps.org.cn/"">https://www.aps.org.cn/</a></li>
	<li>&bull; Academic Evaluation Center Science Section Of The German Embassy New Delhi: <a Href=""https://aps-India.de/"">https://aps-India.de/</a></li>
	<li>&bull; Akademische Pr&uuml;fstelle Des Kulturreferates Der Deutschen Botschaft Hanoi (APS)/aca Demic Assessment Office Issued By German Embassy Hanoi: <a Href=""http://www.hanoi.diplo.de/"">http://www.hanoi.diplo.de/</a></li>
</ul>",FALSE,,Buddy Programme | Tutors | Cultural And Linguistic Preparation | Visa Matters | Specialist Counselling,Computer Science,,emden,Leer (Ostfriesland),18,1,22.4,emden,6
8977,Artificial Intelligence For Industrial Applications,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),amberg,English,3 Semesters,,"<p><strong>Winter Semester Application Period</strong></p>

<p>For The Winter Semester Starting 1 October, You Can Apply From <strong>15 April Until 8 June</strong>.</p>

<p><strong>Summer Semester Application Period</strong></p>

<p>For The Summer Semester Starting 15 March, You Can Apply From <strong>1 </strong><strong>November Until 8 December</strong>.</p>",FALSE,,Welcome Event | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Specialist Counselling | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,"1,3,4,6,7,8,9,10,14",amberg,Regensburg,49–53,1,51.68,amberg,5
8977,Artificial Intelligence For Industrial Applications,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),amberg,English,3 Semesters,,"<p><strong>Winter Semester Application Period</strong></p>

<p>For The Winter Semester Starting 1 October, You Can Apply From <strong>15 April Until 8 June</strong>.</p>

<p><strong>Summer Semester Application Period</strong></p>

<p>For The Summer Semester Starting 15 March, You Can Apply From <strong>1 </strong><strong>November Until 8 December</strong>.</p>",FALSE,,Welcome Event | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Specialist Counselling | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,"1,3,4,6,7,8,9,10,14",amberg,Bayreuth,68–78,1,57.73,amberg,5
8977,Artificial Intelligence For Industrial Applications,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),amberg,English,3 Semesters,,"<p><strong>Winter Semester Application Period</strong></p>

<p>For The Winter Semester Starting 1 October, You Can Apply From <strong>15 April Until 8 June</strong>.</p>

<p><strong>Summer Semester Application Period</strong></p>

<p>For The Summer Semester Starting 15 March, You Can Apply From <strong>1 </strong><strong>November Until 8 December</strong>.</p>",FALSE,,Welcome Event | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Specialist Counselling | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,"1,3,4,6,7,8,9,10,14",amberg,Nürnberg,49–60,1,55.84,amberg,5
8977,Artificial Intelligence For Industrial Applications,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),amberg,English,3 Semesters,,"<p><strong>Winter Semester Application Period</strong></p>

<p>For The Winter Semester Starting 1 October, You Can Apply From <strong>15 April Until 8 June</strong>.</p>

<p><strong>Summer Semester Application Period</strong></p>

<p>For The Summer Semester Starting 15 March, You Can Apply From <strong>1 </strong><strong>November Until 8 December</strong>.</p>",FALSE,,Welcome Event | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Specialist Counselling | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,"1,3,4,6,7,8,9,10,14",amberg,Weiden,30–40,1,33.55,amberg,5
8518,Artificial Intelligence And Robotics (MSc),Hof University Of Applied Sciences,hof,English,3 Semesters,,"<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Period:<br />
<strong>5 November &ndash; 30 November</strong> For The Following Summer Semester</p>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Bayreuth,50–74,1,48.74,hof,15
8518,Artificial Intelligence And Robotics (MSc),Hof University Of Applied Sciences,hof,English,3 Semesters,,"<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Period:<br />
<strong>5 November &ndash; 30 November</strong> For The Following Summer Semester</p>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Kronach,55–75,1,43.04,hof,15
8518,Artificial Intelligence And Robotics (MSc),Hof University Of Applied Sciences,hof,English,3 Semesters,,"<p>Our <strong><a Href=""https://www3.primuss.de/cgi-Bin/bew_anmeldung_v2/index.pl?Session=&amp;FH=fhh&amp;Email=&amp;Portal=1&amp;Language=en"">application Portal</a></strong> Is Open During The Following Application Period:<br />
<strong>5 November &ndash; 30 November</strong> For The Following Summer Semester</p>",FALSE,,Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,hof,Kulmbach,60–80,1,41.59,hof,15
